League;Date;Get;Pay;Value;Confidence
Abyss;2017-12-28;Gemcutter's Prism;Chaos Orb;0.95824;High
Abyss;2017-12-29;Gemcutter's Prism;Chaos Orb;0.99709;High
Abyss;2017-12-30;Gemcutter's Prism;Chaos Orb;1;High
Abyss;2017-12-31;Gemcutter's Prism;Chaos Orb;1;High
Abyss;2018-01-01;Gemcutter's Prism;Chaos Orb;0.99924;High
Abyss;2018-01-02;Gemcutter's Prism;Chaos Orb;0.99903;High
Abyss;2018-01-03;Gemcutter's Prism;Chaos Orb;0.98055;High
Abyss;2018-01-04;Gemcutter's Prism;Chaos Orb;0.93284;High
Abyss;2018-01-05;Gemcutter's Prism;Chaos Orb;0.91968;High
Abyss;2018-01-06;Gemcutter's Prism;Chaos Orb;0.90954;High
Abyss;2018-01-07;Gemcutter's Prism;Chaos Orb;0.92304;High
Abyss;2018-01-08;Gemcutter's Prism;Chaos Orb;0.92685;High
Abyss;2018-01-09;Gemcutter's Prism;Chaos Orb;0.89758;High
Abyss;2018-01-10;Gemcutter's Prism;Chaos Orb;0.88986;High
Abyss;2018-01-11;Gemcutter's Prism;Chaos Orb;0.88235;High
Abyss;2018-01-12;Gemcutter's Prism;Chaos Orb;0.89636;High
Abyss;2018-01-13;Gemcutter's Prism;Chaos Orb;0.90165;High
Abyss;2018-01-14;Gemcutter's Prism;Chaos Orb;0.90469;High
Abyss;2018-01-15;Gemcutter's Prism;Chaos Orb;0.89594;High
Abyss;2018-01-16;Gemcutter's Prism;Chaos Orb;0.89917;High
Abyss;2018-01-17;Gemcutter's Prism;Chaos Orb;0.88976;High
Abyss;2018-01-18;Gemcutter's Prism;Chaos Orb;0.89367;High
Abyss;2018-01-19;Gemcutter's Prism;Chaos Orb;0.89916;High
Abyss;2018-01-20;Gemcutter's Prism;Chaos Orb;0.89563;High
Abyss;2018-01-21;Gemcutter's Prism;Chaos Orb;0.86796;High
Abyss;2018-01-22;Gemcutter's Prism;Chaos Orb;0.88106;High
Abyss;2018-01-23;Gemcutter's Prism;Chaos Orb;0.86812;High
Abyss;2018-01-24;Gemcutter's Prism;Chaos Orb;0.87379;High
Abyss;2018-01-25;Gemcutter's Prism;Chaos Orb;0.87994;High
Abyss;2018-01-26;Gemcutter's Prism;Chaos Orb;0.89757;High
Abyss;2018-01-27;Gemcutter's Prism;Chaos Orb;0.89946;High
Abyss;2018-01-28;Gemcutter's Prism;Chaos Orb;0.89918;High
Abyss;2018-01-29;Gemcutter's Prism;Chaos Orb;0.90264;High
Abyss;2018-01-30;Gemcutter's Prism;Chaos Orb;0.90199;High
Abyss;2018-01-31;Gemcutter's Prism;Chaos Orb;0.90481;High
Abyss;2018-02-01;Gemcutter's Prism;Chaos Orb;0.8945;High
Abyss;2018-02-02;Gemcutter's Prism;Chaos Orb;0.89829;High
Abyss;2018-02-03;Gemcutter's Prism;Chaos Orb;0.88744;High
Abyss;2018-02-04;Gemcutter's Prism;Chaos Orb;0.88631;High
Abyss;2018-02-05;Gemcutter's Prism;Chaos Orb;0.88734;High
Abyss;2018-02-06;Gemcutter's Prism;Chaos Orb;0.89116;High
Abyss;2018-02-07;Gemcutter's Prism;Chaos Orb;0.89714;High
Abyss;2018-02-08;Gemcutter's Prism;Chaos Orb;0.89798;High
Abyss;2018-02-09;Gemcutter's Prism;Chaos Orb;0.89709;High
Abyss;2018-02-10;Gemcutter's Prism;Chaos Orb;0.9088;High
Abyss;2018-02-11;Gemcutter's Prism;Chaos Orb;0.9065;High
Abyss;2018-02-12;Gemcutter's Prism;Chaos Orb;0.90493;High
Abyss;2018-02-13;Gemcutter's Prism;Chaos Orb;0.90012;High
Abyss;2018-02-14;Gemcutter's Prism;Chaos Orb;0.89253;High
Abyss;2018-02-15;Gemcutter's Prism;Chaos Orb;0.90669;High
Abyss;2018-02-16;Gemcutter's Prism;Chaos Orb;0.90918;High
Abyss;2018-02-17;Gemcutter's Prism;Chaos Orb;0.90909;High
Abyss;2018-02-18;Gemcutter's Prism;Chaos Orb;0.90909;High
Abyss;2018-02-19;Gemcutter's Prism;Chaos Orb;0.91452;High
Abyss;2018-02-20;Gemcutter's Prism;Chaos Orb;0.90898;High
Abyss;2018-02-21;Gemcutter's Prism;Chaos Orb;0.90663;High
Abyss;2018-02-22;Gemcutter's Prism;Chaos Orb;0.90733;High
Abyss;2018-02-23;Gemcutter's Prism;Chaos Orb;0.91466;High
Abyss;2018-02-24;Gemcutter's Prism;Chaos Orb;0.91158;High
Abyss;2018-02-25;Gemcutter's Prism;Chaos Orb;0.93397;High
Abyss;2018-02-26;Gemcutter's Prism;Chaos Orb;0.90923;High
Abyss;2017-12-09;Chaos Orb;Exalted Orb;0.14131;High
Abyss;2017-12-10;Chaos Orb;Exalted Orb;0.02826;High
Abyss;2017-12-11;Chaos Orb;Exalted Orb;0.02289;High
Abyss;2017-12-12;Chaos Orb;Exalted Orb;0.02112;High
Abyss;2017-12-13;Chaos Orb;Exalted Orb;0.02218;High
Abyss;2017-12-14;Chaos Orb;Exalted Orb;0.02465;High
Abyss;2017-12-15;Chaos Orb;Exalted Orb;0.0239;High
Abyss;2017-12-16;Chaos Orb;Exalted Orb;0.02431;High
Abyss;2017-12-17;Chaos Orb;Exalted Orb;0.02443;High
Abyss;2017-12-18;Chaos Orb;Exalted Orb;0.02239;High
Abyss;2017-12-19;Chaos Orb;Exalted Orb;0.01663;High
Abyss;2017-12-20;Chaos Orb;Exalted Orb;0.01452;High
Abyss;2017-12-21;Chaos Orb;Exalted Orb;0.01422;High
Abyss;2017-12-22;Chaos Orb;Exalted Orb;0.01364;High
Abyss;2017-12-23;Chaos Orb;Exalted Orb;0.01278;High
Abyss;2017-12-24;Chaos Orb;Exalted Orb;0.01179;High
Abyss;2017-12-25;Chaos Orb;Exalted Orb;0.01108;High
Abyss;2017-12-26;Chaos Orb;Exalted Orb;0.01183;High
Abyss;2017-12-27;Chaos Orb;Exalted Orb;0.01256;High
Abyss;2017-12-28;Chaos Orb;Exalted Orb;0.01222;High
Abyss;2017-12-29;Chaos Orb;Exalted Orb;0.01203;High
Abyss;2017-12-30;Chaos Orb;Exalted Orb;0.01199;High
Abyss;2017-12-31;Chaos Orb;Exalted Orb;0.01184;High
Abyss;2018-01-01;Chaos Orb;Exalted Orb;0.01182;High
Abyss;2018-01-02;Chaos Orb;Exalted Orb;0.01151;High
Abyss;2018-01-03;Chaos Orb;Exalted Orb;0.01116;High
Abyss;2018-01-04;Chaos Orb;Exalted Orb;0.01108;High
Abyss;2018-01-05;Chaos Orb;Exalted Orb;0.01111;High
Abyss;2018-01-06;Chaos Orb;Exalted Orb;0.01106;High
Abyss;2018-01-07;Chaos Orb;Exalted Orb;0.01119;High
Abyss;2018-01-08;Chaos Orb;Exalted Orb;0.01123;High
Abyss;2018-01-09;Chaos Orb;Exalted Orb;0.01127;High
Abyss;2018-01-10;Chaos Orb;Exalted Orb;0.01129;High
Abyss;2018-01-11;Chaos Orb;Exalted Orb;0.01133;High
Abyss;2018-01-12;Chaos Orb;Exalted Orb;0.0114;High
Abyss;2018-01-13;Chaos Orb;Exalted Orb;0.01166;High
Abyss;2018-01-14;Chaos Orb;Exalted Orb;0.01238;High
Abyss;2018-01-15;Chaos Orb;Exalted Orb;0.01294;High
Abyss;2018-01-16;Chaos Orb;Exalted Orb;0.01307;High
Abyss;2018-01-17;Chaos Orb;Exalted Orb;0.01313;High
Abyss;2018-01-18;Chaos Orb;Exalted Orb;0.01324;High
Abyss;2018-01-19;Chaos Orb;Exalted Orb;0.01394;High
Abyss;2018-01-20;Chaos Orb;Exalted Orb;0.01473;High
Abyss;2018-01-21;Chaos Orb;Exalted Orb;0.01501;High
Abyss;2018-01-22;Chaos Orb;Exalted Orb;0.01438;High
Abyss;2018-01-23;Chaos Orb;Exalted Orb;0.01344;High
Abyss;2018-01-24;Chaos Orb;Exalted Orb;0.01298;High
Abyss;2018-01-25;Chaos Orb;Exalted Orb;0.01302;High
Abyss;2018-01-26;Chaos Orb;Exalted Orb;0.01315;High
Abyss;2018-01-27;Chaos Orb;Exalted Orb;0.01344;High
Abyss;2018-01-28;Chaos Orb;Exalted Orb;0.01385;High
Abyss;2018-01-29;Chaos Orb;Exalted Orb;0.01374;High
Abyss;2018-01-30;Chaos Orb;Exalted Orb;0.01369;High
Abyss;2018-01-31;Chaos Orb;Exalted Orb;0.0135;High
Abyss;2018-02-01;Chaos Orb;Exalted Orb;0.01332;High
Abyss;2018-02-02;Chaos Orb;Exalted Orb;0.01283;High
Abyss;2018-02-03;Chaos Orb;Exalted Orb;0.01284;High
Abyss;2018-02-04;Chaos Orb;Exalted Orb;0.01273;High
Abyss;2018-02-05;Chaos Orb;Exalted Orb;0.01257;High
Abyss;2018-02-06;Chaos Orb;Exalted Orb;0.01238;High
Abyss;2018-02-07;Chaos Orb;Exalted Orb;0.012;High
Abyss;2018-02-08;Chaos Orb;Exalted Orb;0.01177;High
Abyss;2018-02-09;Chaos Orb;Exalted Orb;0.01128;High
Abyss;2018-02-10;Chaos Orb;Exalted Orb;0.01105;High
Abyss;2018-02-11;Chaos Orb;Exalted Orb;0.01107;High
Abyss;2018-02-12;Chaos Orb;Exalted Orb;0.01097;High
Abyss;2018-02-13;Chaos Orb;Exalted Orb;0.01098;High
Abyss;2018-02-14;Chaos Orb;Exalted Orb;0.01107;High
Abyss;2018-02-15;Chaos Orb;Exalted Orb;0.0111;High
Abyss;2018-02-16;Chaos Orb;Exalted Orb;0.01111;High
Abyss;2018-02-17;Chaos Orb;Exalted Orb;0.01116;High
Abyss;2018-02-18;Chaos Orb;Exalted Orb;0.01115;High
Abyss;2018-02-19;Chaos Orb;Exalted Orb;0.01117;High
Abyss;2018-02-20;Chaos Orb;Exalted Orb;0.01113;High
Abyss;2018-02-21;Chaos Orb;Exalted Orb;0.011;High
Abyss;2018-02-22;Chaos Orb;Exalted Orb;0.01093;High
Abyss;2018-02-23;Chaos Orb;Exalted Orb;0.01069;High
Abyss;2018-02-24;Chaos Orb;Exalted Orb;0.01069;High
Abyss;2018-02-25;Chaos Orb;Exalted Orb;0.0105;High
Abyss;2018-02-26;Chaos Orb;Exalted Orb;0.01007;High
Abyss;2017-12-09;Vaal Orb;Chaos Orb;0.38626;High
Abyss;2017-12-10;Vaal Orb;Chaos Orb;0.37525;High
Abyss;2017-12-11;Vaal Orb;Chaos Orb;0.48103;High
Abyss;2017-12-12;Vaal Orb;Chaos Orb;0.53115;High
Abyss;2017-12-13;Vaal Orb;Chaos Orb;0.5608;High
Abyss;2017-12-14;Vaal Orb;Chaos Orb;0.57257;High
Abyss;2017-12-15;Vaal Orb;Chaos Orb;0.5743;High
Abyss;2017-12-16;Vaal Orb;Chaos Orb;0.58823;High
Abyss;2017-12-17;Vaal Orb;Chaos Orb;0.5885;High
Abyss;2017-12-18;Vaal Orb;Chaos Orb;0.57301;High
Abyss;2017-12-19;Vaal Orb;Chaos Orb;0.55575;High
Abyss;2017-12-20;Vaal Orb;Chaos Orb;0.557;High
Abyss;2017-12-21;Vaal Orb;Chaos Orb;0.56936;High
Abyss;2017-12-22;Vaal Orb;Chaos Orb;0.58361;High
Abyss;2017-12-23;Vaal Orb;Chaos Orb;0.58311;High
Abyss;2017-12-24;Vaal Orb;Chaos Orb;0.58425;High
Abyss;2017-12-25;Vaal Orb;Chaos Orb;0.58777;High
Abyss;2017-12-26;Vaal Orb;Chaos Orb;0.58658;High
Abyss;2017-12-27;Vaal Orb;Chaos Orb;0.58715;High
Abyss;2017-12-28;Vaal Orb;Chaos Orb;0.60237;High
Abyss;2017-12-29;Vaal Orb;Chaos Orb;0.62327;High
Abyss;2017-12-30;Vaal Orb;Chaos Orb;0.75868;High
Abyss;2017-12-31;Vaal Orb;Chaos Orb;0.79906;High
Abyss;2018-01-01;Vaal Orb;Chaos Orb;0.79333;High
Abyss;2018-01-02;Vaal Orb;Chaos Orb;0.76435;High
Abyss;2018-01-03;Vaal Orb;Chaos Orb;0.7326;High
Abyss;2018-01-04;Vaal Orb;Chaos Orb;0.71358;High
Abyss;2018-01-05;Vaal Orb;Chaos Orb;0.74382;High
Abyss;2018-01-06;Vaal Orb;Chaos Orb;0.82637;High
Abyss;2018-01-07;Vaal Orb;Chaos Orb;0.85458;High
Abyss;2018-01-08;Vaal Orb;Chaos Orb;0.9468;High
Abyss;2018-01-09;Vaal Orb;Chaos Orb;0.98904;High
Abyss;2018-01-10;Vaal Orb;Chaos Orb;1.00064;High
Abyss;2018-01-11;Vaal Orb;Chaos Orb;1.00403;High
Abyss;2018-01-12;Vaal Orb;Chaos Orb;1.10228;High
Abyss;2018-01-13;Vaal Orb;Chaos Orb;1.26695;High
Abyss;2018-01-14;Vaal Orb;Chaos Orb;1.37634;High
Abyss;2018-01-15;Vaal Orb;Chaos Orb;1.3316;High
Abyss;2018-01-16;Vaal Orb;Chaos Orb;1.19178;High
Abyss;2018-01-17;Vaal Orb;Chaos Orb;1.08337;High
Abyss;2018-01-18;Vaal Orb;Chaos Orb;1.12557;High
Abyss;2018-01-19;Vaal Orb;Chaos Orb;1.11679;High
Abyss;2018-01-20;Vaal Orb;Chaos Orb;1.09242;High
Abyss;2018-01-21;Vaal Orb;Chaos Orb;1.08608;High
Abyss;2018-01-22;Vaal Orb;Chaos Orb;1.06682;High
Abyss;2018-01-23;Vaal Orb;Chaos Orb;1.09488;High
Abyss;2018-01-24;Vaal Orb;Chaos Orb;1.0995;High
Abyss;2018-01-25;Vaal Orb;Chaos Orb;1.08927;High
Abyss;2018-01-26;Vaal Orb;Chaos Orb;1.07659;High
Abyss;2018-01-27;Vaal Orb;Chaos Orb;1.04743;High
Abyss;2018-01-28;Vaal Orb;Chaos Orb;1.09587;High
Abyss;2018-01-29;Vaal Orb;Chaos Orb;1.09961;High
Abyss;2018-01-30;Vaal Orb;Chaos Orb;1.04822;High
Abyss;2018-01-31;Vaal Orb;Chaos Orb;1.10399;High
Abyss;2018-02-01;Vaal Orb;Chaos Orb;1.15182;High
Abyss;2018-02-02;Vaal Orb;Chaos Orb;1.12984;High
Abyss;2018-02-03;Vaal Orb;Chaos Orb;1.04337;High
Abyss;2018-02-04;Vaal Orb;Chaos Orb;1.06541;High
Abyss;2018-02-05;Vaal Orb;Chaos Orb;1.09238;High
Abyss;2018-02-06;Vaal Orb;Chaos Orb;1.13022;High
Abyss;2018-02-07;Vaal Orb;Chaos Orb;1.05967;High
Abyss;2018-02-08;Vaal Orb;Chaos Orb;1.14612;High
Abyss;2018-02-09;Vaal Orb;Chaos Orb;1.11702;High
Abyss;2018-02-10;Vaal Orb;Chaos Orb;1.08114;High
Abyss;2018-02-11;Vaal Orb;Chaos Orb;1.18658;High
Abyss;2018-02-12;Vaal Orb;Chaos Orb;1.14128;High
Abyss;2018-02-13;Vaal Orb;Chaos Orb;1.12387;High
Abyss;2018-02-14;Vaal Orb;Chaos Orb;1.03679;High
Abyss;2018-02-15;Vaal Orb;Chaos Orb;1.11472;High
Abyss;2018-02-16;Vaal Orb;Chaos Orb;1.14866;High
Abyss;2018-02-17;Vaal Orb;Chaos Orb;1.16237;High
Abyss;2018-02-18;Vaal Orb;Chaos Orb;1.17321;High
Abyss;2018-02-19;Vaal Orb;Chaos Orb;1.18302;High
Abyss;2018-02-20;Vaal Orb;Chaos Orb;1.17661;High
Abyss;2018-02-21;Vaal Orb;Chaos Orb;1.16729;High
Abyss;2018-02-22;Vaal Orb;Chaos Orb;1.12973;High
Abyss;2018-02-23;Vaal Orb;Chaos Orb;1.19699;High
Abyss;2018-02-24;Vaal Orb;Chaos Orb;1.20118;High
Abyss;2018-02-25;Vaal Orb;Chaos Orb;1.20737;High
Abyss;2018-02-26;Vaal Orb;Chaos Orb;1.22932;High
Abyss;2017-12-09;Chaos Orb;Orb of Fusing;5.65108;High
Abyss;2017-12-10;Chaos Orb;Orb of Fusing;4.12593;High
Abyss;2017-12-11;Chaos Orb;Orb of Fusing;3.3626;High
Abyss;2017-12-12;Chaos Orb;Orb of Fusing;2.84408;High
Abyss;2017-12-13;Chaos Orb;Orb of Fusing;2.7607;High
Abyss;2017-12-14;Chaos Orb;Orb of Fusing;2.70282;High
Abyss;2017-12-15;Chaos Orb;Orb of Fusing;2.6111;High
Abyss;2017-12-16;Chaos Orb;Orb of Fusing;2.54558;High
Abyss;2017-12-17;Chaos Orb;Orb of Fusing;2.53704;High
Abyss;2017-12-18;Chaos Orb;Orb of Fusing;2.52197;High
Abyss;2017-12-19;Chaos Orb;Orb of Fusing;2.49532;High
Abyss;2017-12-20;Chaos Orb;Orb of Fusing;2.23286;High
Abyss;2017-12-21;Chaos Orb;Orb of Fusing;2.19071;High
Abyss;2017-12-22;Chaos Orb;Orb of Fusing;2.12565;High
Abyss;2017-12-23;Chaos Orb;Orb of Fusing;2.09884;High
Abyss;2017-12-24;Chaos Orb;Orb of Fusing;2.0832;High
Abyss;2017-12-25;Chaos Orb;Orb of Fusing;2.09123;High
Abyss;2017-12-26;Chaos Orb;Orb of Fusing;2.10326;High
Abyss;2017-12-27;Chaos Orb;Orb of Fusing;2.18761;High
Abyss;2017-12-28;Chaos Orb;Orb of Fusing;2.21063;High
Abyss;2017-12-29;Chaos Orb;Orb of Fusing;2.18563;High
Abyss;2017-12-30;Chaos Orb;Orb of Fusing;2.16238;High
Abyss;2017-12-31;Chaos Orb;Orb of Fusing;2.1428;High
Abyss;2018-01-01;Chaos Orb;Orb of Fusing;2.14323;High
Abyss;2018-01-02;Chaos Orb;Orb of Fusing;2.16167;High
Abyss;2018-01-03;Chaos Orb;Orb of Fusing;2.17082;High
Abyss;2018-01-04;Chaos Orb;Orb of Fusing;2.25778;High
Abyss;2018-01-05;Chaos Orb;Orb of Fusing;2.28712;High
Abyss;2018-01-06;Chaos Orb;Orb of Fusing;2.31563;High
Abyss;2018-01-07;Chaos Orb;Orb of Fusing;2.35436;High
Abyss;2018-01-08;Chaos Orb;Orb of Fusing;2.40009;High
Abyss;2018-01-09;Chaos Orb;Orb of Fusing;2.47612;High
Abyss;2018-01-10;Chaos Orb;Orb of Fusing;2.534;High
Abyss;2018-01-11;Chaos Orb;Orb of Fusing;2.57845;High
Abyss;2018-01-12;Chaos Orb;Orb of Fusing;2.57713;High
Abyss;2018-01-13;Chaos Orb;Orb of Fusing;2.59961;High
Abyss;2018-01-14;Chaos Orb;Orb of Fusing;2.61315;High
Abyss;2018-01-15;Chaos Orb;Orb of Fusing;2.71863;High
Abyss;2018-01-16;Chaos Orb;Orb of Fusing;2.79637;High
Abyss;2018-01-17;Chaos Orb;Orb of Fusing;2.80881;High
Abyss;2018-01-18;Chaos Orb;Orb of Fusing;2.80343;High
Abyss;2018-01-19;Chaos Orb;Orb of Fusing;2.88703;High
Abyss;2018-01-20;Chaos Orb;Orb of Fusing;2.98713;High
Abyss;2018-01-21;Chaos Orb;Orb of Fusing;3.16445;High
Abyss;2018-01-22;Chaos Orb;Orb of Fusing;3.19159;High
Abyss;2018-01-23;Chaos Orb;Orb of Fusing;3.11423;High
Abyss;2018-01-24;Chaos Orb;Orb of Fusing;3.06157;High
Abyss;2018-01-25;Chaos Orb;Orb of Fusing;3.06009;High
Abyss;2018-01-26;Chaos Orb;Orb of Fusing;3.04541;High
Abyss;2018-01-27;Chaos Orb;Orb of Fusing;3.00582;High
Abyss;2018-01-28;Chaos Orb;Orb of Fusing;2.99597;High
Abyss;2018-01-29;Chaos Orb;Orb of Fusing;2.99843;High
Abyss;2018-01-30;Chaos Orb;Orb of Fusing;2.99849;High
Abyss;2018-01-31;Chaos Orb;Orb of Fusing;2.98729;High
Abyss;2018-02-01;Chaos Orb;Orb of Fusing;2.99419;High
Abyss;2018-02-02;Chaos Orb;Orb of Fusing;3;High
Abyss;2018-02-03;Chaos Orb;Orb of Fusing;3.00084;High
Abyss;2018-02-04;Chaos Orb;Orb of Fusing;3.06228;High
Abyss;2018-02-05;Chaos Orb;Orb of Fusing;3.14328;High
Abyss;2018-02-06;Chaos Orb;Orb of Fusing;3.17293;High
Abyss;2018-02-07;Chaos Orb;Orb of Fusing;3.18141;High
Abyss;2018-02-08;Chaos Orb;Orb of Fusing;3.18268;High
Abyss;2018-02-09;Chaos Orb;Orb of Fusing;3.19841;High
Abyss;2018-02-10;Chaos Orb;Orb of Fusing;3.18725;High
Abyss;2018-02-11;Chaos Orb;Orb of Fusing;3.15726;High
Abyss;2018-02-12;Chaos Orb;Orb of Fusing;3.17181;High
Abyss;2018-02-13;Chaos Orb;Orb of Fusing;3.14086;High
Abyss;2018-02-14;Chaos Orb;Orb of Fusing;3.12142;High
Abyss;2018-02-15;Chaos Orb;Orb of Fusing;3.09321;High
Abyss;2018-02-16;Chaos Orb;Orb of Fusing;3.00181;High
Abyss;2018-02-17;Chaos Orb;Orb of Fusing;2.9378;High
Abyss;2018-02-18;Chaos Orb;Orb of Fusing;2.85331;High
Abyss;2018-02-19;Chaos Orb;Orb of Fusing;2.79794;High
Abyss;2018-02-20;Chaos Orb;Orb of Fusing;2.78847;High
Abyss;2018-02-21;Chaos Orb;Orb of Fusing;2.76862;High
Abyss;2018-02-22;Chaos Orb;Orb of Fusing;2.79949;High
Abyss;2018-02-23;Chaos Orb;Orb of Fusing;2.8;High
Abyss;2018-02-24;Chaos Orb;Orb of Fusing;2.796;High
Abyss;2018-02-25;Chaos Orb;Orb of Fusing;2.8;High
Abyss;2018-02-26;Chaos Orb;Orb of Fusing;2.81782;High
Abyss;2017-12-09;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2017-12-10;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2017-12-11;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2017-12-12;Sacrifice at Dusk;Chaos Orb;0.99454;High
Abyss;2017-12-13;Sacrifice at Dusk;Chaos Orb;0.95922;High
Abyss;2017-12-14;Sacrifice at Dusk;Chaos Orb;0.98191;High
Abyss;2017-12-15;Sacrifice at Dusk;Chaos Orb;0.90774;High
Abyss;2017-12-16;Sacrifice at Dusk;Chaos Orb;0.78355;High
Abyss;2017-12-17;Sacrifice at Dusk;Chaos Orb;0.80605;High
Abyss;2017-12-18;Sacrifice at Dusk;Chaos Orb;0.83498;High
Abyss;2017-12-19;Sacrifice at Dusk;Chaos Orb;0.70346;High
Abyss;2017-12-20;Sacrifice at Dusk;Chaos Orb;0.68134;High
Abyss;2017-12-21;Sacrifice at Dusk;Chaos Orb;0.81452;High
Abyss;2017-12-22;Sacrifice at Dusk;Chaos Orb;0.93929;High
Abyss;2017-12-23;Sacrifice at Dusk;Chaos Orb;0.99207;High
Abyss;2017-12-24;Sacrifice at Dusk;Chaos Orb;0.95591;High
Abyss;2017-12-25;Sacrifice at Dusk;Chaos Orb;0.9339;High
Abyss;2017-12-26;Sacrifice at Dusk;Chaos Orb;0.99768;High
Abyss;2017-12-27;Sacrifice at Dusk;Chaos Orb;0.90451;High
Abyss;2017-12-28;Sacrifice at Dusk;Chaos Orb;0.97316;High
Abyss;2017-12-29;Sacrifice at Dusk;Chaos Orb;0.99047;High
Abyss;2017-12-30;Sacrifice at Dusk;Chaos Orb;0.99771;High
Abyss;2017-12-31;Sacrifice at Dusk;Chaos Orb;0.94561;High
Abyss;2018-01-01;Sacrifice at Dusk;Chaos Orb;0.97911;High
Abyss;2018-01-02;Sacrifice at Dusk;Chaos Orb;0.9717;High
Abyss;2018-01-03;Sacrifice at Dusk;Chaos Orb;0.97713;High
Abyss;2018-01-04;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-05;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-06;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-07;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-08;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-09;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-10;Sacrifice at Dusk;Chaos Orb;0.99783;High
Abyss;2018-01-11;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-12;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-13;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-14;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-15;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-16;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-17;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-18;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-19;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-20;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-21;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-22;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-23;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-24;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-25;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-26;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-27;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-28;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-29;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-30;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-01-31;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-01;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-02;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-03;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-04;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-05;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-06;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-07;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-08;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-09;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-10;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-11;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-12;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-13;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-14;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-15;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-16;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-17;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-18;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-19;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-20;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-21;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-22;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-23;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-24;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-25;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2018-02-26;Sacrifice at Dusk;Chaos Orb;1;High
Abyss;2017-12-09;Sacrifice at Noon;Chaos Orb;1.0062;High
Abyss;2017-12-10;Sacrifice at Noon;Chaos Orb;1;High
Abyss;2017-12-11;Sacrifice at Noon;Chaos Orb;1;High
Abyss;2017-12-12;Sacrifice at Noon;Chaos Orb;1;High
Abyss;2017-12-13;Sacrifice at Noon;Chaos Orb;1;High
Abyss;2017-12-14;Sacrifice at Noon;Chaos Orb;1;High
