League;Date;Get;Pay;Value;Confidence
Incursion;2018-06-23;Orb of Regret;Chaos Orb;0.625;High
Incursion;2018-06-24;Orb of Regret;Chaos Orb;0.625;High
Incursion;2018-06-25;Orb of Regret;Chaos Orb;0.63596;High
Incursion;2018-06-26;Orb of Regret;Chaos Orb;0.625;High
Incursion;2018-06-27;Orb of Regret;Chaos Orb;0.66512;High
Incursion;2018-06-28;Orb of Regret;Chaos Orb;0.82836;High
Incursion;2018-06-29;Orb of Regret;Chaos Orb;0.90909;High
Incursion;2018-06-30;Orb of Regret;Chaos Orb;0.90909;High
Incursion;2018-07-01;Orb of Regret;Chaos Orb;0.90909;High
Incursion;2018-07-02;Orb of Regret;Chaos Orb;0.9306;High
Incursion;2018-07-03;Orb of Regret;Chaos Orb;1;High
Incursion;2018-07-04;Orb of Regret;Chaos Orb;1;High
Incursion;2018-07-05;Orb of Regret;Chaos Orb;1;High
Incursion;2018-07-06;Orb of Regret;Chaos Orb;0.975;High
Incursion;2018-07-07;Orb of Regret;Chaos Orb;0.90909;High
Incursion;2018-07-08;Orb of Regret;Chaos Orb;0.90909;High
Incursion;2018-07-09;Orb of Regret;Chaos Orb;0.85855;High
Incursion;2018-07-10;Orb of Regret;Chaos Orb;0.83333;High
Incursion;2018-07-11;Orb of Regret;Chaos Orb;0.83333;High
Incursion;2018-07-12;Orb of Regret;Chaos Orb;0.83333;High
Incursion;2018-07-13;Orb of Regret;Chaos Orb;0.83333;High
Incursion;2018-07-14;Orb of Regret;Chaos Orb;0.81818;High
Incursion;2018-07-15;Orb of Regret;Chaos Orb;0.81818;High
Incursion;2018-07-16;Orb of Regret;Chaos Orb;0.8;High
Incursion;2018-07-17;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-07-18;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-07-19;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-07-20;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-07-21;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-07-22;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-07-23;Orb of Regret;Chaos Orb;0.76891;High
Incursion;2018-07-24;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-07-25;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-07-26;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-07-27;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-07-28;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-07-29;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-07-30;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-07-31;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-08-01;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-08-02;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-08-03;Orb of Regret;Chaos Orb;0.76706;High
Incursion;2018-08-04;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-08-05;Orb of Regret;Chaos Orb;0.75868;High
Incursion;2018-08-06;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-08-07;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-08-08;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-08-09;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-08-10;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-08-11;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-08-12;Orb of Regret;Chaos Orb;0.76923;High
Incursion;2018-08-13;Orb of Regret;Chaos Orb;0.75;High
Incursion;2018-08-14;Orb of Regret;Chaos Orb;0.72991;High
Incursion;2018-08-15;Orb of Regret;Chaos Orb;0.75;High
Incursion;2018-08-16;Orb of Regret;Chaos Orb;0.76499;High
Incursion;2018-08-17;Orb of Regret;Chaos Orb;0.71429;High
Incursion;2018-08-18;Orb of Regret;Chaos Orb;0.71429;High
Incursion;2018-08-19;Orb of Regret;Chaos Orb;0.71429;High
Incursion;2018-08-20;Orb of Regret;Chaos Orb;0.71078;High
Incursion;2018-08-21;Orb of Regret;Chaos Orb;0.71429;High
Incursion;2018-08-22;Orb of Regret;Chaos Orb;0.71429;High
Incursion;2018-08-23;Orb of Regret;Chaos Orb;0.71429;High
Incursion;2018-08-24;Orb of Regret;Chaos Orb;0.67832;High
Incursion;2018-08-25;Orb of Regret;Chaos Orb;0.68163;High
Incursion;2018-08-26;Orb of Regret;Chaos Orb;0.66667;High
Incursion;2018-08-27;Orb of Regret;Chaos Orb;0.71429;High
Incursion;2018-08-28;Orb of Regret;Chaos Orb;0.71618;High
Incursion;2018-06-01;Chaos Orb;Jeweller's Orb;30;Low
Incursion;2018-06-02;Chaos Orb;Jeweller's Orb;21.99846;High
Incursion;2018-06-03;Chaos Orb;Jeweller's Orb;15.9;High
Incursion;2018-06-04;Chaos Orb;Jeweller's Orb;11.23846;High
Incursion;2018-06-05;Chaos Orb;Jeweller's Orb;10.1;High
Incursion;2018-06-06;Chaos Orb;Jeweller's Orb;9.1;High
Incursion;2018-06-07;Chaos Orb;Jeweller's Orb;8.40022;High
Incursion;2018-06-08;Chaos Orb;Jeweller's Orb;8.06284;High
Incursion;2018-06-09;Chaos Orb;Jeweller's Orb;7.94322;High
Incursion;2018-06-10;Chaos Orb;Jeweller's Orb;7.93482;High
Incursion;2018-06-11;Chaos Orb;Jeweller's Orb;7.6;High
Incursion;2018-06-12;Chaos Orb;Jeweller's Orb;7.15;High
Incursion;2018-06-13;Chaos Orb;Jeweller's Orb;6.9;High
Incursion;2018-06-14;Chaos Orb;Jeweller's Orb;6.5804;High
Incursion;2018-06-15;Chaos Orb;Jeweller's Orb;6.4;High
Incursion;2018-06-16;Chaos Orb;Jeweller's Orb;6.39378;High
Incursion;2018-06-17;Chaos Orb;Jeweller's Orb;6.40628;High
Incursion;2018-06-18;Chaos Orb;Jeweller's Orb;6.27605;High
Incursion;2018-06-19;Chaos Orb;Jeweller's Orb;6.19544;High
Incursion;2018-06-20;Chaos Orb;Jeweller's Orb;6.2;High
Incursion;2018-06-21;Chaos Orb;Jeweller's Orb;6.18934;High
Incursion;2018-06-22;Chaos Orb;Jeweller's Orb;6.2;High
Incursion;2018-06-23;Chaos Orb;Jeweller's Orb;6.2;High
Incursion;2018-06-24;Chaos Orb;Jeweller's Orb;6.16197;High
Incursion;2018-06-25;Chaos Orb;Jeweller's Orb;6.164;High
Incursion;2018-06-26;Chaos Orb;Jeweller's Orb;6.1;High
Incursion;2018-06-27;Chaos Orb;Jeweller's Orb;6.12284;High
Incursion;2018-06-28;Chaos Orb;Jeweller's Orb;6.38696;High
Incursion;2018-06-29;Chaos Orb;Jeweller's Orb;6.70452;High
Incursion;2018-06-30;Chaos Orb;Jeweller's Orb;6.90279;High
Incursion;2018-07-01;Chaos Orb;Jeweller's Orb;7;High
Incursion;2018-07-02;Chaos Orb;Jeweller's Orb;6.80007;High
Incursion;2018-07-03;Chaos Orb;Jeweller's Orb;6.5;High
Incursion;2018-07-04;Chaos Orb;Jeweller's Orb;6.47886;High
Incursion;2018-07-05;Chaos Orb;Jeweller's Orb;6.48;High
Incursion;2018-07-06;Chaos Orb;Jeweller's Orb;6.78387;High
Incursion;2018-07-07;Chaos Orb;Jeweller's Orb;7.08857;High
Incursion;2018-07-08;Chaos Orb;Jeweller's Orb;7.58;High
Incursion;2018-07-09;Chaos Orb;Jeweller's Orb;7.85997;High
Incursion;2018-07-10;Chaos Orb;Jeweller's Orb;7.9;High
Incursion;2018-07-11;Chaos Orb;Jeweller's Orb;7.91967;High
Incursion;2018-07-12;Chaos Orb;Jeweller's Orb;7.98;High
Incursion;2018-07-13;Chaos Orb;Jeweller's Orb;8.2;High
Incursion;2018-07-14;Chaos Orb;Jeweller's Orb;8.4;High
Incursion;2018-07-15;Chaos Orb;Jeweller's Orb;8.7;High
Incursion;2018-07-16;Chaos Orb;Jeweller's Orb;8.77677;High
Incursion;2018-07-17;Chaos Orb;Jeweller's Orb;8.92674;High
Incursion;2018-07-18;Chaos Orb;Jeweller's Orb;8.98;High
Incursion;2018-07-19;Chaos Orb;Jeweller's Orb;8.98;High
Incursion;2018-07-20;Chaos Orb;Jeweller's Orb;9;High
Incursion;2018-07-21;Chaos Orb;Jeweller's Orb;9;High
Incursion;2018-07-22;Chaos Orb;Jeweller's Orb;9.1;High
Incursion;2018-07-23;Chaos Orb;Jeweller's Orb;9.1;High
Incursion;2018-07-24;Chaos Orb;Jeweller's Orb;9;High
Incursion;2018-07-25;Chaos Orb;Jeweller's Orb;8.97112;High
Incursion;2018-07-26;Chaos Orb;Jeweller's Orb;8.91418;High
Incursion;2018-07-27;Chaos Orb;Jeweller's Orb;9;High
Incursion;2018-07-28;Chaos Orb;Jeweller's Orb;9;High
Incursion;2018-07-29;Chaos Orb;Jeweller's Orb;8.98;High
Incursion;2018-07-30;Chaos Orb;Jeweller's Orb;8.9;High
Incursion;2018-07-31;Chaos Orb;Jeweller's Orb;8.94111;High
Incursion;2018-08-01;Chaos Orb;Jeweller's Orb;8.99151;High
Incursion;2018-08-02;Chaos Orb;Jeweller's Orb;8.99068;High
Incursion;2018-08-03;Chaos Orb;Jeweller's Orb;9;High
Incursion;2018-08-04;Chaos Orb;Jeweller's Orb;9;High
Incursion;2018-08-05;Chaos Orb;Jeweller's Orb;9.10354;High
Incursion;2018-08-06;Chaos Orb;Jeweller's Orb;9.22782;High
Incursion;2018-08-07;Chaos Orb;Jeweller's Orb;9.37488;High
Incursion;2018-08-08;Chaos Orb;Jeweller's Orb;9.39521;High
Incursion;2018-08-09;Chaos Orb;Jeweller's Orb;9.16854;High
Incursion;2018-08-10;Chaos Orb;Jeweller's Orb;9;High
Incursion;2018-08-11;Chaos Orb;Jeweller's Orb;8.92069;High
Incursion;2018-08-12;Chaos Orb;Jeweller's Orb;8.66627;High
Incursion;2018-08-13;Chaos Orb;Jeweller's Orb;8.6;High
Incursion;2018-08-14;Chaos Orb;Jeweller's Orb;8.2;High
Incursion;2018-08-15;Chaos Orb;Jeweller's Orb;8.1;High
Incursion;2018-08-16;Chaos Orb;Jeweller's Orb;8;High
Incursion;2018-08-17;Chaos Orb;Jeweller's Orb;8;High
Incursion;2018-08-18;Chaos Orb;Jeweller's Orb;8.1;High
Incursion;2018-08-19;Chaos Orb;Jeweller's Orb;8.14666;High
Incursion;2018-08-20;Chaos Orb;Jeweller's Orb;8.05883;High
Incursion;2018-08-21;Chaos Orb;Jeweller's Orb;8.1;High
Incursion;2018-08-22;Chaos Orb;Jeweller's Orb;8.18607;High
Incursion;2018-08-23;Chaos Orb;Jeweller's Orb;8;High
Incursion;2018-08-24;Chaos Orb;Jeweller's Orb;8;High
Incursion;2018-08-25;Chaos Orb;Jeweller's Orb;7.99119;High
Incursion;2018-08-26;Chaos Orb;Jeweller's Orb;7.98;High
Incursion;2018-08-27;Chaos Orb;Jeweller's Orb;7.93048;High
Incursion;2018-08-28;Chaos Orb;Jeweller's Orb;7.89358;Medium
Incursion;2018-06-01;Vaal Orb;Chaos Orb;1;High
Incursion;2018-06-02;Vaal Orb;Chaos Orb;0.33333;High
Incursion;2018-06-03;Vaal Orb;Chaos Orb;0.3;High
Incursion;2018-06-04;Vaal Orb;Chaos Orb;0.40533;High
Incursion;2018-06-05;Vaal Orb;Chaos Orb;0.5;High
Incursion;2018-06-06;Vaal Orb;Chaos Orb;0.5;High
Incursion;2018-06-07;Vaal Orb;Chaos Orb;0.53851;High
Incursion;2018-06-08;Vaal Orb;Chaos Orb;0.66448;High
Incursion;2018-06-09;Vaal Orb;Chaos Orb;0.66667;High
Incursion;2018-06-10;Vaal Orb;Chaos Orb;0.66667;High
Incursion;2018-06-11;Vaal Orb;Chaos Orb;0.71429;High
Incursion;2018-06-12;Vaal Orb;Chaos Orb;0.71429;High
Incursion;2018-06-13;Vaal Orb;Chaos Orb;0.72807;High
Incursion;2018-06-14;Vaal Orb;Chaos Orb;0.83333;High
Incursion;2018-06-15;Vaal Orb;Chaos Orb;0.85866;High
Incursion;2018-06-16;Vaal Orb;Chaos Orb;0.95376;High
Incursion;2018-06-17;Vaal Orb;Chaos Orb;1;High
Incursion;2018-06-18;Vaal Orb;Chaos Orb;1.03357;High
Incursion;2018-06-19;Vaal Orb;Chaos Orb;1.11774;High
Incursion;2018-06-20;Vaal Orb;Chaos Orb;1.23648;High
Incursion;2018-06-21;Vaal Orb;Chaos Orb;1.39041;High
Incursion;2018-06-22;Vaal Orb;Chaos Orb;1.40231;High
Incursion;2018-06-23;Vaal Orb;Chaos Orb;1.49528;High
Incursion;2018-06-24;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-06-25;Vaal Orb;Chaos Orb;1.54279;High
Incursion;2018-06-26;Vaal Orb;Chaos Orb;1.59911;High
Incursion;2018-06-27;Vaal Orb;Chaos Orb;1.6;High
Incursion;2018-06-28;Vaal Orb;Chaos Orb;1.68477;High
Incursion;2018-06-29;Vaal Orb;Chaos Orb;1.76043;High
Incursion;2018-06-30;Vaal Orb;Chaos Orb;1.89604;High
Incursion;2018-07-01;Vaal Orb;Chaos Orb;1.89474;High
Incursion;2018-07-02;Vaal Orb;Chaos Orb;1.95217;High
Incursion;2018-07-03;Vaal Orb;Chaos Orb;2;High
Incursion;2018-07-04;Vaal Orb;Chaos Orb;2;High
Incursion;2018-07-05;Vaal Orb;Chaos Orb;2;High
Incursion;2018-07-06;Vaal Orb;Chaos Orb;1.9;High
Incursion;2018-07-07;Vaal Orb;Chaos Orb;1.8937;High
Incursion;2018-07-08;Vaal Orb;Chaos Orb;1.79167;High
Incursion;2018-07-09;Vaal Orb;Chaos Orb;1.65;High
Incursion;2018-07-10;Vaal Orb;Chaos Orb;1.6;High
Incursion;2018-07-11;Vaal Orb;Chaos Orb;1.58797;High
Incursion;2018-07-12;Vaal Orb;Chaos Orb;1.6;High
Incursion;2018-07-13;Vaal Orb;Chaos Orb;1.56921;High
Incursion;2018-07-14;Vaal Orb;Chaos Orb;1.58836;High
Incursion;2018-07-15;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-07-16;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-07-17;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-07-18;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-07-19;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-07-20;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-07-21;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-07-22;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-07-23;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-07-24;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-07-25;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-07-26;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-07-27;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-07-28;Vaal Orb;Chaos Orb;1.49691;High
Incursion;2018-07-29;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-07-30;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-07-31;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-01;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-02;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-03;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-04;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-05;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-06;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-07;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-08;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-09;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-10;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-11;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-12;Vaal Orb;Chaos Orb;1.72167;High
Incursion;2018-08-13;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-14;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-15;Vaal Orb;Chaos Orb;1.61756;High
Incursion;2018-08-16;Vaal Orb;Chaos Orb;1.6;High
Incursion;2018-08-17;Vaal Orb;Chaos Orb;1.6;High
Incursion;2018-08-18;Vaal Orb;Chaos Orb;1.51626;High
Incursion;2018-08-19;Vaal Orb;Chaos Orb;1.51706;High
Incursion;2018-08-20;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-21;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-22;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-23;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-24;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-25;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-26;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-27;Vaal Orb;Chaos Orb;1.5;High
Incursion;2018-08-28;Vaal Orb;Chaos Orb;1.54671;High
Incursion;2018-06-01;Orb of Alchemy;Chaos Orb;0.43333;High
Incursion;2018-06-02;Orb of Alchemy;Chaos Orb;0.2;High
Incursion;2018-06-03;Orb of Alchemy;Chaos Orb;0.22222;High
Incursion;2018-06-04;Orb of Alchemy;Chaos Orb;0.27778;High
Incursion;2018-06-05;Orb of Alchemy;Chaos Orb;0.30303;High
Incursion;2018-06-06;Orb of Alchemy;Chaos Orb;0.32139;High
Incursion;2018-06-07;Orb of Alchemy;Chaos Orb;0.32645;High
Incursion;2018-06-08;Orb of Alchemy;Chaos Orb;0.33333;High
Incursion;2018-06-09;Orb of Alchemy;Chaos Orb;0.35285;High
Incursion;2018-06-10;Orb of Alchemy;Chaos Orb;0.35714;High
Incursion;2018-06-11;Orb of Alchemy;Chaos Orb;0.36359;High
Incursion;2018-06-12;Orb of Alchemy;Chaos Orb;0.37037;High
Incursion;2018-06-13;Orb of Alchemy;Chaos Orb;0.38462;High
Incursion;2018-06-14;Orb of Alchemy;Chaos Orb;0.41141;High
Incursion;2018-06-15;Orb of Alchemy;Chaos Orb;0.41971;High
Incursion;2018-06-16;Orb of Alchemy;Chaos Orb;0.43478;High
Incursion;2018-06-17;Orb of Alchemy;Chaos Orb;0.43696;High
Incursion;2018-06-18;Orb of Alchemy;Chaos Orb;0.44487;High
Incursion;2018-06-19;Orb of Alchemy;Chaos Orb;0.45455;High
Incursion;2018-06-20;Orb of Alchemy;Chaos Orb;0.47272;High
Incursion;2018-06-21;Orb of Alchemy;Chaos Orb;0.47619;High
Incursion;2018-06-22;Orb of Alchemy;Chaos Orb;0.47619;High
Incursion;2018-06-23;Orb of Alchemy;Chaos Orb;0.47619;High
Incursion;2018-06-24;Orb of Alchemy;Chaos Orb;0.47619;High
Incursion;2018-06-25;Orb of Alchemy;Chaos Orb;0.47805;High
Incursion;2018-06-26;Orb of Alchemy;Chaos Orb;0.48199;High
Incursion;2018-06-27;Orb of Alchemy;Chaos Orb;0.48554;High
Incursion;2018-06-28;Orb of Alchemy;Chaos Orb;0.49883;High
Incursion;2018-06-29;Orb of Alchemy;Chaos Orb;0.50974;High
Incursion;2018-06-30;Orb of Alchemy;Chaos Orb;0.50145;High
Incursion;2018-07-01;Orb of Alchemy;Chaos Orb;0.5;High
Incursion;2018-07-02;Orb of Alchemy;Chaos Orb;0.5;High
Incursion;2018-07-03;Orb of Alchemy;Chaos Orb;0.5;High
Incursion;2018-07-04;Orb of Alchemy;Chaos Orb;0.5;High
Incursion;2018-07-05;Orb of Alchemy;Chaos Orb;0.5;High
Incursion;2018-07-06;Orb of Alchemy;Chaos Orb;0.5;High
Incursion;2018-07-07;Orb of Alchemy;Chaos Orb;0.5;High
Incursion;2018-07-08;Orb of Alchemy;Chaos Orb;0.49505;High
Incursion;2018-07-09;Orb of Alchemy;Chaos Orb;0.47418;High
Incursion;2018-07-10;Orb of Alchemy;Chaos Orb;0.45455;High
Incursion;2018-07-11;Orb of Alchemy;Chaos Orb;0.43478;High
Incursion;2018-07-12;Orb of Alchemy;Chaos Orb;0.43257;High
Incursion;2018-07-13;Orb of Alchemy;Chaos Orb;0.41667;High
Incursion;2018-07-14;Orb of Alchemy;Chaos Orb;0.40305;High
Incursion;2018-07-15;Orb of Alchemy;Chaos Orb;0.4;High
Incursion;2018-07-16;Orb of Alchemy;Chaos Orb;0.39565;High
Incursion;2018-07-17;Orb of Alchemy;Chaos Orb;0.37037;High
Incursion;2018-07-18;Orb of Alchemy;Chaos Orb;0.37037;High
Incursion;2018-07-19;Orb of Alchemy;Chaos Orb;0.37037;High
Incursion;2018-07-20;Orb of Alchemy;Chaos Orb;0.37037;High
Incursion;2018-07-21;Orb of Alchemy;Chaos Orb;0.37318;High
Incursion;2018-07-22;Orb of Alchemy;Chaos Orb;0.38462;High
Incursion;2018-07-23;Orb of Alchemy;Chaos Orb;0.38462;High
Incursion;2018-07-24;Orb of Alchemy;Chaos Orb;0.38168;High
Incursion;2018-07-25;Orb of Alchemy;Chaos Orb;0.37037;High
Incursion;2018-07-26;Orb of Alchemy;Chaos Orb;0.35714;High
Incursion;2018-07-27;Orb of Alchemy;Chaos Orb;0.35714;High
Incursion;2018-07-28;Orb of Alchemy;Chaos Orb;0.35714;High
Incursion;2018-07-29;Orb of Alchemy;Chaos Orb;0.35714;High
Incursion;2018-07-30;Orb of Alchemy;Chaos Orb;0.35714;High
Incursion;2018-07-31;Orb of Alchemy;Chaos Orb;0.35714;High
Incursion;2018-08-01;Orb of Alchemy;Chaos Orb;0.35065;High
Incursion;2018-08-02;Orb of Alchemy;Chaos Orb;0.33661;High
Incursion;2018-08-03;Orb of Alchemy;Chaos Orb;0.32787;High
Incursion;2018-08-04;Orb of Alchemy;Chaos Orb;0.32258;High
Incursion;2018-08-05;Orb of Alchemy;Chaos Orb;0.31648;High
Incursion;2018-08-06;Orb of Alchemy;Chaos Orb;0.30893;High
Incursion;2018-08-07;Orb of Alchemy;Chaos Orb;0.30303;High
Incursion;2018-08-08;Orb of Alchemy;Chaos Orb;0.30257;High
Incursion;2018-08-09;Orb of Alchemy;Chaos Orb;0.29412;High
Incursion;2018-08-10;Orb of Alchemy;Chaos Orb;0.29412;High
Incursion;2018-08-11;Orb of Alchemy;Chaos Orb;0.29412;High
Incursion;2018-08-12;Orb of Alchemy;Chaos Orb;0.30301;High
Incursion;2018-08-13;Orb of Alchemy;Chaos Orb;0.30303;High
Incursion;2018-08-14;Orb of Alchemy;Chaos Orb;0.31296;High
Incursion;2018-08-15;Orb of Alchemy;Chaos Orb;0.3125;High
Incursion;2018-08-16;Orb of Alchemy;Chaos Orb;0.3125;High
Incursion;2018-08-17;Orb of Alchemy;Chaos Orb;0.30454;High
Incursion;2018-08-18;Orb of Alchemy;Chaos Orb;0.29412;High
Incursion;2018-08-19;Orb of Alchemy;Chaos Orb;0.29422;High
Incursion;2018-08-20;Orb of Alchemy;Chaos Orb;0.29412;High
Incursion;2018-08-21;Orb of Alchemy;Chaos Orb;0.29412;High
Incursion;2018-08-22;Orb of Alchemy;Chaos Orb;0.3041;High
Incursion;2018-08-23;Orb of Alchemy;Chaos Orb;0.30303;High
Incursion;2018-08-24;Orb of Alchemy;Chaos Orb;0.30303;High
Incursion;2018-08-25;Orb of Alchemy;Chaos Orb;0.3125;High
Incursion;2018-08-26;Orb of Alchemy;Chaos Orb;0.30848;High
Incursion;2018-08-27;Orb of Alchemy;Chaos Orb;0.3125;High
Incursion;2018-08-28;Orb of Alchemy;Chaos Orb;0.33333;High
Incursion;2018-06-01;Splinter of Chayula;Chaos Orb;1;High
Incursion;2018-06-02;Splinter of Chayula;Chaos Orb;1;High
Incursion;2018-06-03;Splinter of Chayula;Chaos Orb;0.72743;High
Incursion;2018-06-04;Splinter of Chayula;Chaos Orb;1;High
Incursion;2018-06-05;Splinter of Chayula;Chaos Orb;1;High
Incursion;2018-06-06;Splinter of Chayula;Chaos Orb;1.03206;High
Incursion;2018-06-07;Splinter of Chayula;Chaos Orb;1.5;High
Incursion;2018-06-08;Splinter of Chayula;Chaos Orb;1.89476;High
Incursion;2018-06-09;Splinter of Chayula;Chaos Orb;1.85951;High
Incursion;2018-06-10;Splinter of Chayula;Chaos Orb;2;High
Incursion;2018-06-11;Splinter of Chayula;Chaos Orb;2;High
Incursion;2018-06-12;Splinter of Chayula;Chaos Orb;2;High
Incursion;2018-06-13;Splinter of Chayula;Chaos Orb;2;High
Incursion;2018-06-14;Splinter of Chayula;Chaos Orb;2;High
Incursion;2018-06-15;Splinter of Chayula;Chaos Orb;2;High
Incursion;2018-06-16;Splinter of Chayula;Chaos Orb;2;High
Incursion;2018-06-17;Splinter of Chayula;Chaos Orb;2;High
Incursion;2018-06-18;Splinter of Chayula;Chaos Orb;2;High
Incursion;2018-06-19;Splinter of Chayula;Chaos Orb;2.38559;High
Incursion;2018-06-20;Splinter of Chayula;Chaos Orb;2.43025;High
Incursion;2018-06-21;Splinter of Chayula;Chaos Orb;2.42885;High
Incursion;2018-06-22;Splinter of Chayula;Chaos Orb;2.5;High
Incursion;2018-06-23;Splinter of Chayula;Chaos Orb;2.32966;High
Incursion;2018-06-24;Splinter of Chayula;Chaos Orb;2.4081;High
Incursion;2018-06-25;Splinter of Chayula;Chaos Orb;2.45903;High
Incursion;2018-06-26;Splinter of Chayula;Chaos Orb;2.5;High
Incursion;2018-06-27;Splinter of Chayula;Chaos Orb;2.5;High
Incursion;2018-06-28;Splinter of Chayula;Chaos Orb;2.38862;High
Incursion;2018-06-29;Splinter of Chayula;Chaos Orb;2;High
Incursion;2018-06-30;Splinter of Chayula;Chaos Orb;2;High
Incursion;2018-07-01;Splinter of Chayula;Chaos Orb;2;High
Incursion;2018-07-02;Splinter of Chayula;Chaos Orb;2;High
Incursion;2018-07-03;Splinter of Chayula;Chaos Orb;2;High
Incursion;2018-07-04;Splinter of Chayula;Chaos Orb;1.8;High
Incursion;2018-07-05;Splinter of Chayula;Chaos Orb;1.5;High
Incursion;2018-07-06;Splinter of Chayula;Chaos Orb;1.5;High
Incursion;2018-07-07;Splinter of Chayula;Chaos Orb;1.5;High
Incursion;2018-07-08;Splinter of Chayula;Chaos Orb;1.5;High
Incursion;2018-07-09;Splinter of Chayula;Chaos Orb;1.5;High
Incursion;2018-07-10;Splinter of Chayula;Chaos Orb;1.5;High
Incursion;2018-07-11;Splinter of Chayula;Chaos Orb;1.5;High
Incursion;2018-07-12;Splinter of Chayula;Chaos Orb;1.5;High
Incursion;2018-07-13;Splinter of Chayula;Chaos Orb;1.5;High
Incursion;2018-07-14;Splinter of Chayula;Chaos Orb;1.49994;High
Incursion;2018-07-15;Splinter of Chayula;Chaos Orb;1.4;High
Incursion;2018-07-16;Splinter of Chayula;Chaos Orb;1.37777;High
Incursion;2018-07-17;Splinter of Chayula;Chaos Orb;1.4;High
Incursion;2018-07-18;Splinter of Chayula;Chaos Orb;1.4;High
Incursion;2018-07-19;Splinter of Chayula;Chaos Orb;1.39622;High
Incursion;2018-07-20;Splinter of Chayula;Chaos Orb;1.49049;High
Incursion;2018-07-21;Splinter of Chayula;Chaos Orb;1.4;High
Incursion;2018-07-22;Splinter of Chayula;Chaos Orb;1.43583;High
Incursion;2018-07-23;Splinter of Chayula;Chaos Orb;1.49751;High
Incursion;2018-07-24;Splinter of Chayula;Chaos Orb;1.4602;High
Incursion;2018-07-25;Splinter of Chayula;Chaos Orb;1.48106;High
Incursion;2018-07-26;Splinter of Chayula;Chaos Orb;1.47922;High
Incursion;2018-07-27;Splinter of Chayula;Chaos Orb;1.4345;High
Incursion;2018-07-28;Splinter of Chayula;Chaos Orb;1.5;High
